Hora;Nombre completo del usuario;Usuario afectado;Nombre evento;Descripción;Dirección IP
21/02/2020 19:27;Alumna3;-;Un fichero ha sido subido.;The user with id '260' has uploaded a file to the submission with id '91' in the assignment activity with course module id '257'.;37.222.51.156
21/02/2020 19:27;Alumna3;-;Módulo de curso visto;The user with id '260' viewed the 'assign' activity with course module id '257'.;37.222.51.156
21/02/2020 19:27;Alumna3;Alumna3;Formulario de entrega visto.;The user with id '260' viewed their submission for the assignment with course module id '257'.;37.222.51.156
21/02/2020 19:27;Alumna3;-;Módulo de curso visto;The user with id '260' viewed the 'assign' activity with course module id '257'.;37.222.51.156
21/02/2020 19:27;Alumna3;-;Se ha visualizado el estado de la entrega.;The user with id '260' has viewed the submission status page for the assignment with course module id '257'.;37.222.51.156
21/02/2020 19:27;Alumna3;-;Módulo de curso visto;The user with id '260' viewed the 'assign' activity with course module id '257'.;37.222.51.156
21/02/2020 19:26;Alumna3;-;Curso visto;The user with id '260' viewed the course with id '39'.;37.222.51.156
21/02/2020 19:22;Alumno7;-;Curso visto;The user with id '269' viewed the course with id '39'.;185.197.90.35
21/02/2020 18:59;Alumno7;-;Curso visto;The user with id '269' viewed the course with id '39'.;185.197.90.35
21/02/2020 18:59;Alumno7;-;Módulo de curso visto;The user with id '269' viewed the 'quiz' activity with course module id '255'.;185.197.90.35
21/02/2020 18:58;Alumno7;-;Se ha visualizado el estado de la entrega.;The user with id '269' has viewed the submission status page for the assignment with course module id '257'.;185.197.90.35
21/02/2020 18:58;Alumno7;-;Módulo de curso visto;The user with id '269' viewed the 'assign' activity with course module id '257'.;185.197.90.35
21/02/2020 18:57;Alumno7;-;Módulo de curso visto;The user with id '269' viewed the 'resource' activity with course module id '240'.;185.197.90.35
21/02/2020 18:55;Alumno7;-;Curso visto;The user with id '269' viewed the course with id '39'.;185.197.90.35
21/02/2020 18:55;Alumno7;-;Módulo de curso visto;The user with id '269' viewed the 'quiz' activity with course module id '236'.;185.197.90.35
21/02/2020 18:37;Alumno4;-;Módulo de curso visto;The user with id '262' viewed the 'url' activity with course module id '262'.;150.214.205.66
21/02/2020 18:35;Alumno2;-;Curso visto;The user with id '252' viewed the course with id '39'.;188.85.142.160
21/02/2020 18:28;Alumno4;-;Módulo de curso visto;The user with id '262' viewed the 'url' activity with course module id '261'.;150.214.205.66
21/02/2020 18:26;Alumno2;-;Módulo de curso visto;The user with id '252' viewed the 'url' activity with course module id '262'.;188.85.142.160
21/02/2020 18:24;Alumno4;-;Módulo de curso visto;The user with id '262' viewed the 'url' activity with course module id '259'.;150.214.205.66
21/02/2020 18:23;Alumno4;-;Módulo de curso visto;The user with id '262' viewed the 'url' activity with course module id '260'.;150.214.205.66
21/02/2020 18:22;Alumno4;-;Módulo de curso visto;The user with id '262' viewed the 'resource' activity with course module id '252'.;150.214.205.66
21/02/2020 18:22;Alumno4;-;Se ha visualizado el estado de la entrega.;The user with id '262' has viewed the submission status page for the assignment with course module id '232'.;150.214.205.66
21/02/2020 18:22;Alumno4;-;Módulo de curso visto;The user with id '262' viewed the 'assign' activity with course module id '232'.;150.214.205.66
21/02/2020 18:21;Alumno4;-;Curso visto;The user with id '262' viewed the course with id '39'.;150.214.205.66
21/02/2020 18:21;Alumno4;Alumno4;Informe de notas de usuario visto;The user with id '262' viewed the user report in the gradebook.;150.214.205.66
21/02/2020 18:21;Alumno4;-;Curso visto;The user with id '262' viewed the course with id '39'.;150.214.205.66
21/02/2020 18:10;Alumno2;-;Módulo de curso visto;The user with id '252' viewed the 'url' activity with course module id '261'.;188.85.142.160
21/02/2020 18:02;Alumno24;Alumno24;Formulario de entrega visto.;The user with id '273' viewed their submission for the assignment with course module id '232'.;217.216.195.41
21/02/2020 18:02;Alumno24;-;Módulo de curso visto;The user with id '273' viewed the 'assign' activity with course module id '232'.;217.216.195.41
21/02/2020 17:59;Alumno2;-;Módulo de curso visto;The user with id '252' viewed the 'url' activity with course module id '259'.;188.85.142.160
21/02/2020 17:57;Alumno2;-;Módulo de curso visto;The user with id '252' viewed the 'url' activity with course module id '260'.;188.85.142.160
21/02/2020 17:57;Alumno24;-;Se ha visualizado el estado de la entrega.;The user with id '273' has viewed the submission status page for the assignment with course module id '232'.;217.216.195.41
21/02/2020 17:57;Alumno24;-;Módulo de curso visto;The user with id '273' viewed the 'assign' activity with course module id '232'.;217.216.195.41
21/02/2020 17:56;Alumno24;-;Curso visto;The user with id '273' viewed the course with id '39'.;217.216.195.41
21/02/2020 17:56;Alumno24;-;Se ha visualizado el estado de la entrega.;The user with id '273' has viewed the submission status page for the assignment with course module id '203'.;217.216.195.41
21/02/2020 17:56;Alumno24;-;Módulo de curso visto;The user with id '273' viewed the 'assign' activity with course module id '203'.;217.216.195.41
21/02/2020 17:56;Alumno24;-;Curso visto;The user with id '273' viewed the course with id '39'.;217.216.195.41
21/02/2020 17:55;Alumno24;-;Módulo de curso visto;The user with id '273' viewed the 'folder' activity with course module id '189'.;217.216.195.41
21/02/2020 17:14;Alumno20;-;Módulo de curso visto;The user with id '261' viewed the 'resource' activity with course module id '240'.;148.56.87.28
21/02/2020 17:12;Alumno20;-;Curso visto;The user with id '261' viewed the course with id '39'.;148.56.87.28
21/02/2020 17:12;Alumno20;-;Módulo de curso visto;The user with id '261' viewed the 'folder' activity with course module id '230'.;148.56.87.28
21/02/2020 17:12;Alumno20;-;Curso visto;The user with id '261' viewed the course with id '39'.;148.56.87.28
21/02/2020 17:08;Alumno20;-;Se ha visualizado el estado de la entrega.;The user with id '261' has viewed the submission status page for the assignment with course module id '232'.;148.56.87.28
21/02/2020 17:08;Alumno20;-;Módulo de curso visto;The user with id '261' viewed the 'assign' activity with course module id '232'.;148.56.87.28
21/02/2020 17:03;Alumno20;-;Curso visto;The user with id '261' viewed the course with id '39'.;148.56.87.28
21/02/2020 17:02;Alumno20;-;Se ha visualizado el estado de la entrega.;The user with id '261' has viewed the submission status page for the assignment with course module id '232'.;148.56.87.28
21/02/2020 17:02;Alumno20;-;Módulo de curso visto;The user with id '261' viewed the 'assign' activity with course module id '232'.;148.56.87.28
21/02/2020 17:00;Alumno2;-;Módulo de curso visto;The user with id '252' viewed the 'resource' activity with course module id '252'.;188.85.142.160
21/02/2020 16:58;Alumno2;-;Curso visto;The user with id '252' viewed the course with id '39'.;188.85.142.160
21/02/2020 16:21;Alumna3;-;Se ha visualizado el estado de la entrega.;The user with id '260' has viewed the submission status page for the assignment with course module id '257'.;37.222.51.156
21/02/2020 16:21;Alumna3;-;Módulo de curso visto;The user with id '260' viewed the 'assign' activity with course module id '257'.;37.222.51.156
21/02/2020 16:20;Alumna3;-;Curso visto;The user with id '260' viewed the course with id '39'.;37.222.51.156
21/02/2020 16:20;Alumna3;Alumna3;Intento del cuestionario revisado;The user with id '260' has had their attempt with id '58' reviewed by the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:20;Alumna3;Alumna3;Intento enviado;The user with id '260' has submitted the attempt with id '58' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:20;Alumna3;Alumna3;Usuario calificado;The user with id '260' updated the grade with id '305' for the user with id '260' for the grade item with id '97'.;37.222.51.156
21/02/2020 16:20;Alumna3;Alumna3;Usuario calificado;The user with id '260' updated the grade with id '412' for the user with id '260' for the grade item with id '113'.;37.222.51.156
21/02/2020 16:20;Alumna3;Alumna3;Finalización de actividad de curso actualizada;The user with id '260' updated the completion state for the course module with id '255' for the user with id '260'.;37.222.51.156
21/02/2020 16:19;Alumna3;Alumna3;Resumen del intento de cuestionario visualizado;The user with id '260' has viewed the summary for the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:19;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:19;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:19;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:18;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:18;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:17;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:17;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:17;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:16;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:16;Alumna3;Alumna3;Intento de cuestionario visualizado;The user with id '260' has viewed the attempt with id '58' belonging to the user with id '260' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:16;Alumna3;Alumna3;Ha comenzado el intento;The user with id '260' has started the attempt with id '58' for the quiz with course module id '255'.;37.222.51.156
21/02/2020 16:15;Alumna3;Alumna3;Finalización de actividad de curso actualizada;The user with id '260' updated the completion state for the course module with id '255' for the user with id '260'.;37.222.51.156
21/02/2020 16:15;Alumna3;-;Módulo de curso visto;The user with id '260' viewed the 'quiz' activity with course module id '255'.;37.222.51.156
21/02/2020 16:02;Alumno21;-;Curso visto;The user with id '134' viewed the course with id '39'.;83.54.50.245
21/02/2020 16:02;Alumno21;-;Se ha visualizado el estado de la entrega.;The user with id '134' has viewed the submission status page for the assignment with course module id '232'.;83.54.50.245
21/02/2020 16:02;Alumno21;-;Módulo de curso visto;The user with id '134' viewed the 'assign' activity with course module id '232'.;83.54.50.245
